Time   Number   
ps   
0           2           4
6980          12          16
6990          14          20
7000          12          14
7010          12          16
7020          13          17
7030          10          10
7040          10          12
7050          11          15
7060          11          13
7070           9          15
7080          12          14
7090           9          13
7100          11          13
7110          11          19
7120          12          12
7130          13          19
7140          11          13
7150          13          17
7160          12          14
7170          12          14
7180          10          14
7190          11          15
7200          10          16
7210          13          15
7220          11          15
7230          13          17
7240          15          19
7250          11          19
7260          10          24
7270          11          19
7280          12          16
7290          13          19
7300          13          15
7310          14          16
7320          14          14
7330          16          16
7340          14          18
7350          14          18
7360          15          19
7370          12          20
7380          13          15
7390          13          13
7400          14          14
7410          11          11
7420          12          18
7430          12          20
7440          10          16
7450          11          13
7460          13          13
7470          11          11
7480           9          13
7490          10          12
7500          12          16
7510          10          16
7520          12          18
7530          12          18
7540          13          19
7550          13          15
7560          12          16
7570          11          11
7580          14          14
7590          10          16
7600          12          18
7610          12          16
7620          12          12
7630          11          13
7640          10          14
7650          13          17
7660          11          13
7670          12          14
7680          12          14
7690          11          17
7700          12          14
7710          12          14
7720          12          20
7730          14          16
7740          16          22
7750          16          16
7760          15          23
7770          16          18
7780          14          16
7790          14          16
7800          13          13
7810          11          23
7820          12          18
7830          13          15
7840          15          17
7850          11          13
7860          15          15
7870          13          17
7880          15          19
7890          15          15
7900          13          17
7910          14          14
7920          16          18
7930          11          19
7940          13          19
7950          14          16
7960          15          17
7970          14          16
7980          13          19
7990          15          15
8000          15          15
8010          14          18
8020          14          18
8030          11          17
8040          12          14
8050          13          15
8060          13          13
8070          14          14
8080          14          16
8090          12          16
8100          15          15
8110          15          15
8120          14          14
8130          14          14
8140          15          15
8150          12          16
8160          15          19
8170          12          16
8180          12          16
8190          14          16
8200          13          17
8210          14          18
8220          16          16
8230          14          14
8240          13          17
8250          12          18
8260          15          15
8270          16          16
8280          13          15
8290          13          13
8300          15          15
8310          12          16
8320          10          18
8330          12          18
8340          12          14
8350          11          13
8360          14          16
8370          12          14
8380          16          16
8390          12          14
8400          15          19
8410          14          14
8420          12          18
8430          12          16
8440          15          17
8450          15          15
8460          11          15
8470          12          18
8480          13          17
8490          11          13
8500          12          14
8510           9          15
8520          12          14
8530          11          19
8540          11          11
8550          13          13
8560           9          15
8570          11          19
8580          12          14
8590          12          18
8600          11          13
8610          13          17
8620          12          14
8630          12          14
8640          14          14
8650          12          14
8660          11          13
8670          12          12
8680          12          14
8690          15          15
8700          14          14
8710          12          18
8720          12          16
8730          15          19
8740          14          14
8750          13          17
8760          14          20
8770          14          16
8780          14          14
8790          16          16
8800          13          15
8810          12          16
8820          14          16
8830          15          15
8840          15          15
8850          14          18
8860          12          18
8870          13          15
8880          16          16
8890          18          22
8900          13          15
8910          13          17
8920          16          16
8930          17          21
8940          17          19
8950          15          19
8960          19          23
8970          17          23
8980          18          18
8990          16          22
9000          18          22
9010          17          19
9020          14          16
9030          11          15
9040          13          15
9050          11          19
9060          15          15
9070          13          19
9080          14          18
9090          14          16
9100          12          12
9110          14          16
9120          13          15
9130          14          16
9140          13          13
9150          12          12
9160          13          15
9170          11          15
9180          11          19
9190          11          17
9200          11          17
9210          11          11
9220           9          11
9230           8          14
9240          12          16
9250          10          14
9260           9          17
9270          12          16
9280          11          15
9290          11          17
9300          10          14
9310          13          13
9320          12          16
9330          16          18
9340          12          20
9350          13          15
9360          15          19
9370          13          17
9380          15          19
9390          15          17
9400          10          18
9410          11          17
9420          14          16
9430          18          18
9440          15          17
9450          12          14
9460          14          16
9470          15          21
9480          13          15
9490          12          14
9500          15          15
9510          17          21
9520          11          25
9530          15          17
9540          16          20
9550          17          21
9560          18          20
9570          17          17
9580          18          20
9590          13          15
9600          14          22
9610          15          15
9620          13          21
9630          18          18
9640          14          20
9650          12          18
9660          14          18
9670          16          20
9680          17          17
9690          15          19
9700          17          21
9710          13          21
9720          14          20
9730          15          17
9740          18          18
9750          15          17
9760          14          18
9770          15          19
9780          15          17
9790          12          18
9800          14          18
9810          15          25
9820          16          16
9830          13          21
9840          11          23
9850          14          18
9860          13          17
9870          13          15
9880          16          20
9890          13          23
9900          16          16
9910          14          20
9920          11          11
9930          12          16
9940          14          14
9950          15          17
9960          16          16
9970          15          17
9980          16          18
9990          14          18
10000          16          20
